timestamp,frame_id,class_id,class_name,confidence,x1,y1,x2,y2,inference_ms,end_to_end_fps
1788286869.0699255,115,0,bottle,0.49887,210.36,0.78,487.61,479.39,48.066,7.500
1788286869.2013817,116,0,bottle,0.55203,1.32,0.00,220.82,469.63,48.290,7.500
1788286869.2019317,116,0,bottle,0.44494,419.74,0.00,640.00,480.00,48.290,7.500
1788286869.3375251,117,0,bottle,0.81847,11.28,0.51,232.21,478.44,48.602,7.500
1788286869.338051,117,0,bottle,0.41308,295.79,380.86,377.68,480.00,48.602,7.500
1788286869.4687154,118,0,bottle,0.89057,39.47,3.64,234.25,479.36,48.186,7.500
1788286869.600874,119,0,bottle,0.87829,44.48,32.27,228.91,477.85,48.314,7.500
1788286869.7382934,120,0,bottle,0.85581,44.98,31.85,227.15,476.25,48.323,7.499
1788286869.8688188,121,0,bottle,0.78573,46.83,35.94,233.70,477.02,47.545,7.500
1788286870.0009098,122,0,bottle,0.52616,29.31,24.09,215.86,478.68,48.237,7.500
1788286870.1379056,123,0,bottle,0.87709,29.45,33.64,205.42,464.16,48.576,7.500
1788286870.1384122,123,0,bottle,0.71239,212.29,25.00,399.15,478.44,48.576,7.500
1788286870.2691777,124,0,bottle,0.86230,31.62,31.30,203.13,464.00,48.524,7.500
1788286870.4006712,125,0,bottle,0.83407,35.22,28.55,205.17,463.07,47.924,7.500
1788286870.5381324,126,0,bottle,0.81736,34.32,28.59,205.80,475.15,48.246,7.500
1788286870.668788,127,0,bottle,0.82256,36.85,32.46,205.72,464.40,47.938,7.501
1788286870.8010278,128,0,bottle,0.84947,37.66,28.21,206.87,466.45,48.321,7.500
1788286870.9372628,129,0,bottle,0.84955,35.81,33.12,206.40,466.88,48.565,7.500
1788286871.069037,130,0,bottle,0.87927,36.91,36.64,206.33,476.24,48.430,7.500
1788286871.2009654,131,0,bottle,0.90659,41.00,37.77,210.21,477.16,48.426,7.500
1788286871.3371184,132,0,bottle,0.88631,53.18,47.19,231.43,478.03,48.354,7.500
1788286871.4690518,133,0,bottle,0.81520,60.37,62.37,236.78,464.35,48.481,7.500
1788286871.6051745,134,0,bottle,0.42787,263.38,46.79,431.06,363.78,48.394,7.493
1788286871.737261,135,0,bottle,0.86948,101.59,51.71,269.14,465.04,48.573,7.500
1788286871.869065,136,0,bottle,0.86689,104.49,45.17,275.41,472.50,48.002,7.500
1788286871.8695686,136,0,bottle,0.50191,267.25,5.72,454.84,478.61,48.002,7.500
1788286872.0058842,137,0,bottle,0.87281,104.89,30.89,271.97,454.66,48.465,7.492
1788286872.0063882,137,0,bottle,0.54976,276.90,0.00,456.36,477.80,48.465,7.492
1788286872.1371012,138,0,bottle,0.86496,110.66,25.36,283.15,451.27,48.371,7.500
1788286872.2689512,139,0,bottle,0.89064,116.88,26.40,277.78,445.86,48.029,7.500
1788286872.4051692,140,0,bottle,0.87715,116.71,29.81,277.06,444.87,48.381,7.493
1788286872.5371642,141,0,bottle,0.83575,114.04,32.82,273.29,448.43,48.512,7.500
1788286872.6689715,142,0,bottle,0.85582,111.95,34.90,268.25,450.31,48.337,7.500
1788286872.8051925,143,0,bottle,0.82652,109.59,41.32,268.26,460.20,48.427,7.493
1788286872.9368856,144,0,bottle,0.82398,102.62,49.76,263.91,457.13,48.127,7.500
1788286873.0688174,145,0,bottle,0.89289,96.04,50.40,251.86,458.16,48.313,7.500
1788286873.2052155,146,0,bottle,0.89572,93.17,56.25,247.05,463.34,48.523,7.493
1788286873.3367817,147,0,bottle,0.86724,85.33,58.13,248.17,465.47,48.267,7.500
1788286873.469009,148,0,bottle,0.77113,74.65,58.83,242.25,471.36,48.378,7.500
1788286873.6051614,149,0,bottle,0.88641,60.52,64.68,223.89,467.92,48.420,7.493
1788286873.7370713,150,0,bottle,0.62669,228.12,67.85,381.01,305.57,48.422,7.501
1788286873.868964,151,0,bottle,0.85121,26.74,74.19,202.27,478.02,48.340,7.500
1788286874.0050204,152,0,bottle,0.78989,3.63,68.54,176.15,449.87,48.328,7.493
1788286874.137489,153,0,bottle,0.85733,6.83,72.34,172.50,469.11,48.439,7.500
1788286874.138008,153,0,bottle,0.39097,184.47,73.75,353.14,478.45,48.439,7.500
1788286874.26876,154,0,bottle,0.86809,10.01,67.31,172.68,476.58,48.207,7.500
1788286874.4034355,155,0,bottle,0.84653,11.47,65.69,175.28,474.05,47.720,7.493
1788286874.5369685,156,0,bottle,0.90076,7.06,64.74,171.91,474.09,48.303,7.500
1788286874.6693943,157,0,bottle,0.90235,7.98,62.49,171.24,472.31,48.296,7.500
1788286874.8052611,158,0,bottle,0.91493,9.59,62.70,172.36,474.51,48.233,7.493
1788286874.9369798,159,0,bottle,0.83898,4.69,62.45,172.40,474.00,48.312,7.500
1788286875.0687025,160,0,bottle,0.71419,0.00,0.89,173.63,474.18,48.360,7.500
1788286875.2057674,161,0,bottle,0.63857,0.00,45.89,144.62,470.65,48.082,7.492
1788286875.2063296,161,2,mouse,0.49553,456.77,427.71,640.00,479.73,48.082,7.492
1788286875.3371267,162,0,bottle,0.90355,0.00,6.20,135.85,462.61,48.099,7.500
1788286875.3376684,162,2,mouse,0.48828,457.80,417.25,639.97,480.00,48.099,7.500
1788286875.4695454,163,0,bottle,0.88967,0.00,32.92,125.53,462.21,48.121,7.500
1788286875.470107,163,0,bottle,0.62489,135.71,28.75,304.61,479.58,48.121,7.500
1788286875.4705884,163,2,mouse,0.57230,454.70,416.88,640.00,480.00,48.121,7.500
1788286875.6062078,164,0,bottle,0.89447,0.00,29.91,128.92,466.34,48.289,7.500
1788286875.606712,164,2,mouse,0.61928,457.22,415.61,640.00,480.00,48.289,7.500
1788286875.6071615,164,0,bottle,0.53209,137.03,30.52,307.67,479.04,48.289,7.500
1788286875.7374828,165,0,bottle,0.89612,0.00,30.03,127.84,465.71,48.218,7.500
1788286875.7380207,165,2,mouse,0.52299,456.78,415.91,640.00,480.00,48.218,7.500
1788286875.7384832,165,0,bottle,0.50592,135.71,31.88,306.76,479.22,48.218,7.500
1788286875.8696795,166,0,bottle,0.88684,0.00,39.69,121.93,459.49,48.169,7.500
1788286875.8702302,166,0,bottle,0.65987,129.16,33.66,302.00,478.61,48.169,7.500
1788286875.8706896,166,2,mouse,0.65939,453.85,415.82,640.00,480.00,48.169,7.500
1788286876.0059154,167,0,bottle,0.88089,0.14,36.00,117.93,460.77,48.544,7.500
1788286876.006407,167,2,mouse,0.71956,445.89,415.24,640.00,479.97,48.544,7.500
1788286876.0068555,167,0,bottle,0.49632,126.70,29.14,300.84,479.79,48.544,7.500
1788286876.1374817,168,0,bottle,0.86512,0.00,33.28,116.15,453.76,48.003,7.500
1788286876.1380188,168,2,mouse,0.66563,444.15,415.66,640.00,480.00,48.003,7.500
1788286876.1384761,168,0,bottle,0.42062,124.57,31.61,301.19,478.66,48.003,7.500
1788286876.2695289,169,0,bottle,0.87661,1.25,35.13,115.10,450.41,48.571,7.500
1788286876.2700672,169,2,mouse,0.76611,443.87,415.70,640.00,479.97,48.571,7.500
1788286876.4052773,170,0,bottle,0.88468,0.17,34.48,114.62,464.78,48.406,7.500
1788286876.4058173,170,2,mouse,0.63711,443.17,414.88,640.00,480.00,48.406,7.500
1788286876.5371957,171,0,bottle,0.87949,0.00,34.87,110.08,476.51,48.219,7.500
1788286876.5376983,171,2,mouse,0.76922,436.46,414.30,640.00,480.00,48.219,7.500
1788286876.669479,172,0,bottle,0.77766,0.00,19.20,123.76,472.19,48.803,7.500
1788286876.670016,172,2,mouse,0.57060,423.15,415.61,633.57,480.00,48.803,7.500
1788286876.805858,173,2,mouse,0.61596,52.44,83.96,255.89,276.51,48.552,7.500
1788286876.8063443,173,2,mouse,0.43207,0.00,0.00,639.22,466.85,48.552,7.500
1788286876.8067908,173,2,mouse,0.41635,402.53,406.12,590.12,480.00,48.552,7.500
1788286876.9326482,174,,,,,,,,48.225,7.500
1788286877.0689933,175,2,mouse,0.68023,0.00,0.00,638.68,480.00,48.278,7.500
1788286877.2050805,176,2,mouse,0.73224,147.33,366.66,302.74,479.82,48.462,7.500
1788286877.3375454,177,3,laptop,0.67003,0.62,0.00,638.25,478.25,48.365,7.500
1788286877.468811,178,3,laptop,0.88164,0.00,0.00,640.00,476.37,48.194,7.500
1788286877.6051126,179,3,laptop,0.94483,4.15,0.00,639.59,480.00,48.476,7.500
1788286877.736934,180,3,laptop,0.96731,0.00,0.00,640.00,480.00,48.380,7.500
1788286877.868874,181,3,laptop,0.97824,0.00,0.00,639.17,480.00,48.289,7.500
1788286878.0053291,182,3,laptop,0.97919,0.00,0.00,638.48,480.00,48.601,7.500
1788286878.1366892,183,3,laptop,0.95983,0.00,0.00,640.00,477.54,48.117,7.500
1788286878.2691762,184,3,laptop,0.96683,0.00,0.00,639.97,480.00,48.425,7.500
1788286878.4050648,185,3,laptop,0.97520,0.00,0.00,640.00,480.00,48.323,7.499
1788286878.537065,186,3,laptop,0.97873,0.00,0.00,640.00,480.00,48.488,7.500
1788286878.6690261,187,3,laptop,0.41739,0.89,0.00,634.25,475.35,48.340,7.500
1788286878.8049889,188,3,laptop,0.97741,0.00,0.00,638.26,480.00,48.014,7.500
1788286878.9367957,189,3,laptop,0.98080,0.00,0.00,632.67,480.00,48.117,7.500
1788286879.0687566,190,3,laptop,0.97472,0.00,0.00,625.68,480.00,48.149,7.500
1788286879.2053473,191,3,laptop,0.97063,0.00,0.00,631.20,480.00,48.596,7.500
1788286879.3372736,192,3,laptop,0.98272,0.00,0.00,631.10,479.81,48.548,7.500
1788286879.4689348,193,3,laptop,0.98194,0.00,0.00,636.43,479.05,48.324,7.500
1788286879.605287,194,3,laptop,0.98336,0.00,0.00,636.24,480.00,48.522,7.500
1788286879.7372618,195,3,laptop,0.96037,4.50,0.00,636.03,480.00,48.557,7.500
1788286879.8691325,196,3,laptop,0.93261,5.08,0.00,637.87,479.16,48.526,7.500
1788286880.0050704,197,3,laptop,0.96147,1.50,0.00,637.38,477.93,48.272,7.500
1788286880.1373239,198,3,laptop,0.97943,0.00,0.00,637.93,480.00,48.684,7.500
1788286880.2690473,199,3,laptop,0.96907,0.00,0.00,638.13,480.00,48.364,7.500
1788286880.4051876,200,3,laptop,0.96718,0.00,0.00,637.40,479.95,48.466,7.500
1788286880.537574,201,3,laptop,0.97313,0.00,0.00,637.64,480.00,48.280,7.500
1788286880.668893,202,3,laptop,0.97055,0.00,0.00,638.44,480.00,48.293,7.500
1788286880.8052044,203,3,laptop,0.96699,10.93,0.00,636.52,480.00,48.491,7.500
1788286880.9372227,204,3,laptop,0.97089,0.00,0.00,637.12,480.00,48.545,7.500
1788286881.0691361,205,3,laptop,0.97364,4.62,0.00,635.18,480.00,48.580,7.500
1788286881.2050643,206,3,laptop,0.96774,39.91,0.00,635.35,480.00,48.008,7.500
1788286881.3370583,207,3,laptop,0.97312,5.41,0.00,636.35,480.00,48.438,7.500
1788286881.4690106,208,3,laptop,0.97240,0.00,0.00,636.51,480.00,48.361,7.500
1788286881.605263,209,3,laptop,0.97293,0.00,0.00,636.83,480.00,48.246,7.500
1788286881.7371929,210,3,laptop,0.96432,3.90,0.00,637.51,480.00,48.416,7.500
1788286881.8691528,211,3,laptop,0.95644,3.23,0.00,636.58,480.00,48.512,7.500
1788286882.0052185,212,3,laptop,0.96922,0.34,0.00,635.76,480.00,48.576,7.500
1788286882.1371026,213,3,laptop,0.96172,2.30,0.00,638.24,480.00,48.386,7.500
1788286882.2691462,214,3,laptop,0.97355,0.65,0.00,637.29,480.00,48.473,7.500
1788286882.4054968,215,3,laptop,0.97449,3.40,0.00,636.47,480.00,48.638,7.500
1788286882.537102,216,3,laptop,0.97348,1.14,0.00,637.17,480.00,48.370,7.500
1788286882.669131,217,3,laptop,0.97229,0.00,0.00,638.42,480.00,48.551,7.500
1788286882.8053749,218,3,laptop,0.96044,0.00,0.00,638.85,480.00,48.941,7.500
1788286882.9371989,219,3,laptop,0.94935,0.00,0.00,637.81,478.99,48.541,7.500
1788286883.069073,220,3,laptop,0.95372,2.05,0.00,638.00,480.00,48.194,7.500
1788286883.205468,221,3,laptop,0.42090,145.03,1.78,638.66,447.70,48.665,7.500
1788286883.3369422,222,3,laptop,0.52458,195.28,0.30,627.03,476.66,48.277,7.500
1788286883.4688115,223,3,laptop,0.87963,23.64,0.00,639.35,476.75,48.189,7.500
1788286883.60532,224,3,laptop,0.81809,207.15,0.00,640.00,478.11,48.294,7.500
1788286883.605832,224,2,mouse,0.54536,0.54,319.94,96.74,468.15,48.294,7.500
1788286883.7376904,225,2,mouse,0.80384,0.00,333.80,112.60,460.66,48.585,7.500
1788286883.7382567,225,3,laptop,0.74075,0.00,0.00,640.00,477.79,48.585,7.500
1788286883.8692029,226,2,mouse,0.83309,0.57,296.60,109.35,464.78,48.321,7.500
1788286883.869695,226,3,laptop,0.80395,236.07,0.00,639.68,478.41,48.321,7.500
1788286884.0054607,227,2,mouse,0.82755,0.02,330.44,112.52,479.15,48.366,7.500
1788286884.0059896,227,3,laptop,0.80070,0.02,0.00,640.00,477.25,48.366,7.500
1788286884.1371832,228,3,laptop,0.81795,238.91,0.00,640.00,478.93,48.229,7.500
1788286884.137681,228,2,mouse,0.57231,0.44,347.71,112.45,480.00,48.229,7.500
1788286884.268922,229,3,laptop,0.86839,236.20,0.00,639.03,478.14,48.318,7.500
1788286884.4052558,230,3,laptop,0.84393,143.09,0.00,638.96,480.00,48.382,7.500
1788286884.5371606,231,3,laptop,0.80444,52.20,0.00,639.95,480.00,48.654,7.500
1788286884.6692488,232,3,laptop,0.72346,123.71,0.00,640.00,480.00,48.589,7.500
1788286884.8050606,233,3,laptop,0.65391,213.58,0.00,640.00,480.00,48.467,7.500
1788286884.9369974,234,3,laptop,0.79211,1.55,0.00,640.00,480.00,48.210,7.500
1788286885.0690918,235,3,laptop,0.73603,8.37,0.00,640.00,480.00,48.379,7.500
1788286885.2053018,236,3,laptop,0.66750,56.44,0.00,639.68,480.00,48.209,7.500
1788286885.3370042,237,3,laptop,0.79801,208.11,0.00,640.00,480.00,48.385,7.500
1788286885.4692447,238,3,laptop,0.70774,227.22,0.00,637.97,480.00,48.582,7.500
1788286885.6052063,239,3,laptop,0.82063,238.32,0.00,638.96,480.00,48.382,7.500
1788286885.7375853,240,3,laptop,0.79827,207.10,0.00,637.37,480.00,48.455,7.500
1788286885.8686078,241,3,laptop,0.84262,145.19,0.00,638.46,480.00,47.885,7.500
1788286886.0048802,242,3,laptop,0.86681,41.52,0.00,640.00,480.00,48.343,7.500
1788286886.137501,243,3,laptop,0.82681,193.35,0.00,640.00,480.00,48.616,7.500
1788286886.1380486,243,2,mouse,0.36141,0.00,409.93,122.17,480.00,48.616,7.500
1788286886.268826,244,3,laptop,0.85472,70.11,0.00,640.00,480.00,48.386,7.500
1788286886.4052165,245,3,laptop,0.80712,209.71,0.00,640.00,480.00,48.537,7.500
1788286886.5373805,246,3,laptop,0.85283,234.58,0.00,640.00,480.00,48.584,7.500
1788286886.6691728,247,3,laptop,0.83841,12.83,0.00,640.00,479.23,48.577,7.500
1788286886.8050954,248,3,laptop,0.71057,239.74,0.00,640.00,479.15,48.457,7.500
1788286886.9370394,249,3,laptop,0.87681,230.59,0.00,638.86,478.69,48.385,7.500
1788286887.068868,250,3,laptop,0.49134,275.42,0.00,640.00,476.11,48.221,7.500
1788286887.205967,251,3,laptop,0.67792,104.80,0.00,639.60,477.15,48.182,7.500
1788286887.2064948,251,2,mouse,0.64912,46.56,339.07,175.03,460.37,48.182,7.500
1788286887.2069876,251,2,mouse,0.37274,0.00,387.22,53.22,478.85,48.182,7.500
1788286887.3372383,252,3,laptop,0.84503,252.27,0.00,640.00,477.45,48.171,7.500
1788286887.3377337,252,2,mouse,0.67324,22.95,355.30,149.56,467.00,48.171,7.500
1788286887.4692461,253,3,laptop,0.80958,236.48,0.00,639.52,478.40,48.160,7.500
1788286887.4697337,253,2,mouse,0.75762,0.12,369.32,131.20,479.69,48.160,7.500
1788286887.6054966,254,3,laptop,0.80049,4.32,0.00,639.48,478.01,48.353,7.500
1788286887.6060677,254,2,mouse,0.51498,0.17,378.85,127.12,479.85,48.353,7.500
1788286887.7375813,255,3,laptop,0.80547,2.89,0.00,640.00,477.72,47.885,7.500
1788286887.8694084,256,3,laptop,0.79954,126.12,0.00,640.00,478.69,48.340,7.500
1788286887.8699508,256,2,mouse,0.41623,0.00,389.00,136.35,480.00,48.340,7.500
1788286888.0053084,257,3,laptop,0.76600,143.87,0.00,638.23,478.81,48.403,7.500
1788286888.0058413,257,2,mouse,0.36049,0.34,389.18,138.75,480.00,48.403,7.500
1788286888.1371353,258,3,laptop,0.80001,7.68,0.00,640.00,478.38,48.182,7.500
1788286888.1376379,258,2,mouse,0.50301,0.91,391.98,140.18,480.00,48.182,7.500
1788286888.2694337,259,3,laptop,0.77437,43.76,0.00,640.00,479.02,48.455,7.500
1788286888.2699778,259,2,mouse,0.40850,1.52,390.42,141.13,480.00,48.455,7.500
1788286888.4051542,260,3,laptop,0.80510,0.71,0.00,640.00,477.77,48.440,7.500
1788286888.537391,261,3,laptop,0.78128,1.05,0.00,640.00,478.77,48.448,7.500
1788286888.5379388,261,2,mouse,0.40925,0.74,384.27,141.82,480.00,48.448,7.500
1788286888.6693008,262,3,laptop,0.76053,0.22,0.00,640.00,478.10,48.325,7.500
1788286888.6698508,262,2,mouse,0.47194,3.22,388.77,142.15,480.00,48.325,7.500
1788286888.805249,263,3,laptop,0.76424,42.68,0.00,640.00,478.58,48.446,7.500
1788286888.937404,264,3,laptop,0.74408,124.21,0.00,640.00,479.30,48.467,7.500
1788286888.9379354,264,2,mouse,0.41966,0.00,399.16,137.24,480.00,48.467,7.500
1788286889.068781,265,3,laptop,0.80344,4.53,0.00,640.00,478.18,48.204,7.500
1788286889.2051046,266,3,laptop,0.80408,6.58,0.00,640.00,478.33,48.426,7.500
1788286889.3370285,267,3,laptop,0.76391,48.32,0.00,639.11,479.26,48.481,7.500
1788286889.4691288,268,3,laptop,0.76809,1.34,0.00,640.00,478.07,48.480,7.500
1788286889.6055205,269,3,laptop,0.78970,0.00,0.00,640.00,478.00,48.401,7.500
1788286889.6060886,269,2,mouse,0.45699,0.12,392.51,135.97,480.00,48.401,7.500
1788286889.7379208,270,3,laptop,0.68857,257.99,0.00,637.78,476.21,48.427,7.500
1788286889.738414,270,2,mouse,0.45958,0.28,384.68,143.05,480.00,48.427,7.500
1788286889.8688803,271,3,laptop,0.42495,0.00,0.00,640.00,475.24,48.302,7.500
1788286890.0007946,272,,,,,,,,48.489,7.500
1788286890.1373072,273,2,mouse,0.73039,197.03,311.86,332.33,426.61,48.637,7.500
1788286890.2689123,274,2,mouse,0.70562,225.57,274.49,368.43,394.24,48.277,7.500
1788286890.4052255,275,2,mouse,0.92269,217.14,267.93,364.15,410.27,48.495,7.500
1788286890.5373049,276,2,mouse,0.90213,217.51,290.56,372.19,426.39,48.367,7.500
1788286890.5378182,276,2,mouse,0.70683,35.12,321.87,216.21,429.15,48.367,7.500
1788286890.6691742,277,2,mouse,0.95621,239.75,276.09,398.29,412.57,48.143,7.500
1788286890.6696825,277,2,mouse,0.81523,60.85,302.65,242.22,410.21,48.143,7.500
1788286890.805576,278,2,mouse,0.91503,253.94,268.94,419.30,403.33,48.487,7.500
1788286890.8061435,278,2,mouse,0.55526,74.66,293.24,261.51,400.94,48.487,7.500
1788286890.9379432,279,2,mouse,0.92528,257.66,259.01,425.67,398.17,48.552,7.500
1788286890.9384422,279,2,mouse,0.77534,115.14,288.42,265.06,395.72,48.552,7.500
1788286890.9389243,279,2,mouse,0.46927,0.34,126.30,117.47,464.87,48.552,7.500
1788286891.0695229,280,2,mouse,0.91450,259.82,252.44,427.28,392.34,48.219,7.500
1788286891.070068,280,2,mouse,0.89749,82.06,280.70,266.55,389.13,48.219,7.500
1788286891.0705292,280,2,mouse,0.51363,0.00,125.25,121.13,454.85,48.219,7.500
1788286891.2059042,281,2,mouse,0.92271,264.39,245.28,432.20,385.18,48.427,7.500
1788286891.2064013,281,2,mouse,0.84170,99.53,271.11,270.54,379.23,48.427,7.500
1788286891.2070425,281,2,mouse,0.36444,0.39,72.39,122.59,447.26,48.427,7.500
1788286891.3377187,282,2,mouse,0.94015,267.93,236.44,438.88,375.34,48.157,7.500
1788286891.3382344,282,2,mouse,0.70214,120.73,257.26,273.72,367.60,48.157,7.500
1788286891.338708,282,0,bottle,0.60744,0.00,72.11,124.78,433.94,48.157,7.500
1788286891.469403,283,2,mouse,0.92908,270.64,220.80,441.68,366.39,48.034,7.500
1788286891.4699476,283,2,mouse,0.85839,117.10,246.35,275.85,358.20,48.034,7.500
1788286891.4704146,283,2,mouse,0.76096,0.36,17.12,124.74,422.54,48.034,7.500
1788286891.6061065,284,2,mouse,0.91372,271.29,214.13,447.39,359.06,48.588,7.500
1788286891.6066222,284,2,mouse,0.88212,115.43,237.01,276.99,349.40,48.588,7.500
1788286891.6070864,284,2,mouse,0.62598,0.39,14.99,124.04,414.89,48.588,7.500
1788286891.737865,285,2,mouse,0.89225,106.58,231.91,276.25,346.12,48.513,7.500
1788286891.738352,285,2,mouse,0.86053,270.05,208.44,442.76,355.55,48.513,7.500
1788286891.738805,285,2,mouse,0.70496,0.00,50.24,122.63,409.62,48.513,7.500
1788286891.870056,286,2,mouse,0.88362,269.35,208.70,447.62,353.18,48.645,7.500
1788286891.8705506,286,2,mouse,0.88172,84.53,228.45,275.46,344.84,48.645,7.500
1788286891.8710237,286,2,mouse,0.49175,0.00,50.34,121.76,408.24,48.645,7.500
1788286892.0056736,287,2,mouse,0.92420,269.53,207.34,451.53,352.23,48.269,7.500
1788286892.0062716,287,2,mouse,0.86586,90.21,227.22,275.94,344.37,48.269,7.500
1788286892.006748,287,2,mouse,0.48332,0.00,54.35,120.34,407.93,48.269,7.500
1788286892.137751,288,2,mouse,0.94628,269.42,201.91,451.77,352.00,48.419,7.500
1788286892.1383095,288,2,mouse,0.84810,88.15,222.96,274.40,341.03,48.419,7.500
1788286892.1387827,288,2,mouse,0.70659,0.00,76.77,118.84,405.19,48.419,7.500
1788286892.2697103,289,2,mouse,0.94627,274.74,201.17,456.13,350.99,48.342,7.500
1788286892.270279,289,2,mouse,0.85774,85.82,223.32,279.17,338.16,48.342,7.500
1788286892.2707505,289,2,mouse,0.47834,0.00,62.99,133.01,403.70,48.342,7.500
1788286892.4057136,290,2,mouse,0.91892,282.13,178.81,463.45,330.84,48.507,7.500
1788286892.4062748,290,2,mouse,0.79707,126.08,204.50,289.68,319.37,48.507,7.500
1788286892.537503,291,2,mouse,0.85091,312.63,145.34,482.41,301.51,48.587,7.500
1788286892.538042,291,2,mouse,0.79753,0.00,344.15,460.64,480.00,48.587,7.500
1788286892.669307,292,2,mouse,0.89839,339.18,112.64,516.59,276.24,48.411,7.500
1788286892.6698503,292,2,mouse,0.74240,4.48,318.77,493.00,480.00,48.411,7.500
1788286892.806185,293,2,mouse,0.93592,371.64,77.15,560.21,246.47,48.598,7.500
1788286892.8066926,293,2,mouse,0.90751,178.70,98.67,373.44,223.84,48.598,7.500
1788286892.8071485,293,2,mouse,0.76203,0.59,297.13,510.62,480.00,48.598,7.500
1788286892.937582,294,2,mouse,0.94005,393.23,53.40,585.74,239.62,48.248,7.500
1788286892.9381154,294,2,mouse,0.92022,194.80,78.85,394.41,209.92,48.248,7.500
1788286892.938566,294,2,mouse,0.56422,0.00,290.34,595.28,480.00,48.248,7.500
1788286893.0698912,295,2,mouse,0.96354,382.66,49.46,575.82,243.79,48.129,7.500
1788286893.070395,295,2,mouse,0.90128,183.88,76.98,386.29,210.49,48.129,7.500
1788286893.0708683,295,2,mouse,0.59754,0.00,293.13,575.61,480.00,48.129,7.500
1788286893.07132,295,2,mouse,0.50709,0.77,0.00,153.07,250.62,48.129,7.500
1788286893.2069006,296,2,mouse,0.93366,369.76,53.75,561.55,250.79,48.358,7.500
1788286893.2074172,296,2,mouse,0.89852,182.12,80.00,373.58,219.45,48.358,7.500
1788286893.2078876,296,2,mouse,0.72192,0.98,300.95,530.15,480.00,48.358,7.500
1788286893.2083354,296,2,mouse,0.63911,0.43,0.00,133.88,151.01,48.358,7.500
1788286893.2087755,296,2,mouse,0.38268,69.02,100.33,220.52,271.71,48.358,7.500
1788286893.3375354,297,2,mouse,0.95839,356.71,70.33,542.17,262.60,48.124,7.500
1788286893.3380768,297,2,mouse,0.80445,166.23,91.88,357.04,233.43,48.124,7.500
1788286893.3385334,297,2,mouse,0.51289,0.00,311.13,536.79,480.00,48.124,7.500
1788286893.469883,298,2,mouse,0.93846,335.60,79.15,521.14,274.74,48.378,7.500
1788286893.470388,298,2,mouse,0.77833,153.45,108.95,339.31,247.35,48.378,7.500
1788286893.4708552,298,2,mouse,0.49121,0.62,324.44,625.07,480.00,48.378,7.500
1788286893.6063738,299,2,mouse,0.95245,333.84,84.45,519.58,281.88,48.376,7.500
1788286893.6068594,299,2,mouse,0.86340,141.52,113.08,336.74,251.75,48.376,7.500
1788286893.6073308,299,2,mouse,0.71995,1.66,330.54,495.02,480.00,48.376,7.500
1788286893.607799,299,2,mouse,0.61016,0.00,0.99,97.76,194.83,48.376,7.500
1788286893.7378027,300,2,mouse,0.84248,151.28,120.96,342.97,257.77,48.147,7.500
1788286893.738291,300,2,mouse,0.81904,335.75,73.95,521.93,285.73,48.147,7.500
1788286893.7387564,300,2,mouse,0.74198,1.68,334.65,491.91,480.00,48.147,7.500
1788286893.7391915,300,2,mouse,0.63749,0.00,1.35,95.17,214.55,48.147,7.500
1788286893.871576,301,2,mouse,0.94842,345.45,79.95,532.34,282.95,47.912,7.499
1788286893.872058,301,2,mouse,0.92340,150.45,109.95,352.19,252.89,47.912,7.499
1788286893.8725204,301,2,mouse,0.88960,0.00,13.55,104.33,213.63,47.912,7.499
1788286893.8729842,301,2,mouse,0.70596,3.44,331.77,505.65,480.00,47.912,7.499
1788286893.873446,301,2,mouse,0.38471,467.55,0.00,640.00,480.00,47.912,7.499
1788286893.8739276,301,2,mouse,0.38062,57.44,155.94,202.90,307.45,47.912,7.499
1788286894.005772,302,2,mouse,0.94824,342.80,83.98,531.36,286.16,48.141,7.500
1788286894.0063112,302,2,mouse,0.94237,143.96,109.83,350.35,254.55,48.141,7.500
1788286894.0067542,302,2,mouse,0.61895,2.82,334.71,487.41,480.00,48.141,7.500
1788286894.0072126,302,2,mouse,0.55412,0.20,2.39,97.67,223.07,48.141,7.500
1788286894.1378734,303,2,mouse,0.96102,339.87,83.82,530.98,284.89,48.110,7.500
1788286894.138358,303,2,mouse,0.93558,140.76,108.29,347.82,254.14,48.110,7.500
1788286894.138821,303,2,mouse,0.68618,0.18,2.37,92.35,217.16,48.110,7.500
1788286894.1392736,303,2,mouse,0.36428,2.36,334.86,491.34,480.00,48.110,7.500
1788286894.2700303,304,2,mouse,0.95770,339.64,81.25,530.22,284.81,48.390,7.499
1788286894.2705095,304,2,mouse,0.93264,142.13,107.72,346.55,253.29,48.390,7.499
1788286894.2710023,304,2,mouse,0.47843,0.39,3.06,89.94,220.89,48.390,7.499
1788286894.4061885,305,2,mouse,0.96001,343.79,81.63,534.68,286.88,48.296,7.499
1788286894.4066603,305,2,mouse,0.91487,142.05,107.89,349.00,254.34,48.296,7.499
1788286894.4071238,305,2,mouse,0.65049,0.18,1.55,91.82,221.58,48.296,7.499
1788286894.537498,306,2,mouse,0.93653,343.29,81.62,531.94,288.18,48.584,7.500
1788286894.5380087,306,2,mouse,0.90350,145.78,106.94,346.86,254.22,48.584,7.500
1788286894.6693418,307,2,mouse,0.95156,335.71,79.40,525.02,285.75,48.310,7.500
1788286894.6698775,307,2,mouse,0.58674,43.73,102.55,340.87,286.99,48.310,7.500
